Name,Score,Review,Link,Addr
일호면옥,3.9,72,https://place.map.kakao.com/27593981,"
서울 영등포구 의사당대로 127 상가 1층 110호
(지번) 여의도동 36
"
평가옥 여의도점,2.9,25,https://place.map.kakao.com/25539357,"
서울 영등포구 여의대방로 379 제일빌딩 지하1층 10~12호
(지번) 여의도동 44-35
"
난향면옥,5.0,3,https://place.map.kakao.com/1629736739,"
서울 관악구 난향길 12 1층
(지번) 신림동 676-35
"
용천칡냉면,5.0,3,https://place.map.kakao.com/814844894,"
서울 양천구 월정로17길 3 1층
(지번) 신월동 236-9
"
신나주곰탕설렁탕&냉면,0.0,0,https://place.map.kakao.com/696918958,"
서울 강서구 곰달래로 138
(지번) 화곡동 897-16
"
함흥면가,0.0,0,https://place.map.kakao.com/156624552,"
서울 관악구 봉천로 209
(지번) 봉천동 729-22
"
천지면옥,2.5,42,https://place.map.kakao.com/1120797404,"
서울 영등포구 국회대로 800 여의도파라곤 1층 101~103호
(지번) 여의도동 13
"
평래옥 여의도직영점,2.4,6,https://place.map.kakao.com/497010494,"
서울 영등포구 국제금융로2길 24 BNK금융타워 2층 3,4호
(지번) 여의도동 23-10
"
칠보면옥 여의도전경련회관점,4.0,3,https://place.map.kakao.com/1132504918,"
서울 영등포구 여의대로 24
(지번) 여의도동 28-1
"
평양관,3.7,46,https://place.map.kakao.com/370214335,"
서울 영등포구 국제금융로 112 상아빌딩 지하 1층 5,6호
(지번) 여의도동 53-11
"
모래내냉면,0.0,0,https://place.map.kakao.com/27381831,"
서울 관악구 신림로66길 12
(지번) 신림동 1421-60
"
냉면돈까스먹고갈래,0.0,0,https://place.map.kakao.com/118589039,"
서울 강서구 곰달래로 138
(지번) 화곡동 897-16
"
청수냉면,0.0,0,https://place.map.kakao.com/13293885,"
서울 양천구 목동서로 57 현대파리지앙1층
(지번) 목동 907-10
"
가평 잣냉면 보라매동점,0.0,0,https://place.map.kakao.com/13305338,"
서울 관악구 보라매로2길 2
(지번) 보라매동 703-23
"
막불감동 본점,0.0,0,https://place.map.kakao.com/1357474150,"
서울 관악구 남부순환로 1599 지하1층
(지번) 신림동 1433-60
"
철우냉면,5.0,0,https://place.map.kakao.com/15797987,"
서울 영등포구 선유로47길 16
(지번) 양평동4가 81
"
산천칡냉면 1996,2.3,0,https://place.map.kakao.com/1958046384,"
서울 관악구 문성로38길 6
(지번) 신림동 1633
"
냉면엔고기어때 금천점,0.0,0,https://place.map.kakao.com/557152707,"
서울 금천구 시흥대로54길 32 1층
(지번) 시흥동 887
"
판동면옥 여의도점,4.5,25,https://place.map.kakao.com/160976068,"
서울 영등포구 은행로 37
(지번) 여의도동 13
"
을밀대 본점,4.1,761,https://place.map.kakao.com/25048467,"
서울 마포구 숭문길 24
(지번) 염리동 147-6
"
가평잣냉면 서원동점,0.0,0,https://place.map.kakao.com/13301682,"
서울 관악구 신림로59길 15-16
(지번) 서원동 1638-12
"
심가면옥,3.0,11,https://place.map.kakao.com/16527144,"
서울 관악구 신림로 121
(지번) 신림동 269-9
"
왕세숫대야냉면돈까스,3.9,28,https://place.map.kakao.com/16878058,"
서울 강서구 공항대로 423
(지번) 등촌동 655-37
"
대호정갈비냉면,0.0,0,https://place.map.kakao.com/262954376,"
서울 금천구 시흥대로52길 51
(지번) 시흥동 889-2
"
왕냉면앤왕돈가스 역곡점,2.1,2,https://place.map.kakao.com/15672508,"
경기 부천시 경인로 536
(지번) 괴안동 168
"
평양냉면 대동관 강서점,3.5,21,https://place.map.kakao.com/26779187,"
서울 강서구 우장산로 120 1,2층
(지번) 화곡동 1103
"
송주불냉면 옥길점,0.0,0,https://place.map.kakao.com/691620545,"
경기 부천시 양지로 205 145-6호
(지번) 옥길동 793-2
"
아소정,3.5,255,https://place.map.kakao.com/7990640,"
서울 마포구 백범로25길 9
(지번) 염리동 149-9
"
봉천함흥냉면,3.5,11,https://place.map.kakao.com/303545597,"
서울 관악구 은천로2길 35
(지번) 봉천동 951-23
"
능라도 마포점,2.9,17,https://place.map.kakao.com/1305698221,"
서울 마포구 마포대로 25
(지번) 마포동 33-1
"
명가냉면,3.4,25,https://place.map.kakao.com/16073611,"
서울 강서구 화곡로 277 경일빌딩 1층
(지번) 화곡동 986-16
"
제주산방식당 오투테라스점,2.3,12,https://place.map.kakao.com/2106014799,"
서울 영등포구 의사당대로 83 오투타워 지하1층 B104호
(지번) 여의도동 23-6
"
능라도 마곡점,3.3,98,https://place.map.kakao.com/1663795948,"
서울 강서구 마곡동로 56 건와빌딩 2층 202,203호
(지번) 마곡동 797-6
"
손선호 웰빙 함흥냉면,3.6,14,https://place.map.kakao.com/16476458,"
경기 부천시 경인로 492
(지번) 괴안동 109-4
"
육쌈냉면 역곡점,1.7,10,https://place.map.kakao.com/19478827,"
경기 부천시 부일로 743
(지번) 역곡동 82-8
"
삼막칡냉면 안양점,4.1,66,https://place.map.kakao.com/26875026,"
경기 안양시 만안구 삼막로39번길 39 2층
(지번) 석수동 59-5
"
송주불냉면 봉천1점,5.0,0,https://place.map.kakao.com/486857843,"
서울 관악구 은천로5길 3
(지번) 봉천동 955-56
"
심가면옥,3.0,20,https://place.map.kakao.com/9180874,"
경기 부천시 소사로 697 MG새마을금고빌딩 B동 1,2층
(지번) 원종동 376-2
"
유가네칡냉면,0.0,0,https://place.map.kakao.com/13276382,"
서울 금천구 독산로 50
(지번) 시흥5동 908-14
"
하연옥 마포점,3.1,129,https://place.map.kakao.com/1898143409,"
서울 마포구 동교로 136 1층 101호
(지번) 서교동 464-59
"
호원냉면&수제돈가스,3.4,35,https://place.map.kakao.com/16961466,"
경기 부천시 소사로 217
(지번) 소사본동 140-19
"
최가네수제냉면돈가스,4.3,2,https://place.map.kakao.com/2083115612,"
서울 관악구 서림길 22 1층
(지번) 신림동 96-38
"
국보급냉면,0.0,1,https://place.map.kakao.com/2112744830,"
서울 강서구 가로공원로76가길 53
(지번) 화곡동 366-16
"
이조면옥,2.5,127,https://place.map.kakao.com/10759001,"
서울 강서구 양천로 353
(지번) 가양동 138-11
"
서경도락 마포점,2.9,43,https://place.map.kakao.com/1130498627,"
서울 마포구 삼개로 21
(지번) 도화동 204-9
"
오감면옥 IFC몰점,3.7,37,https://place.map.kakao.com/2121781497,"
서울 영등포구 국제금융로 10 L3
(지번) 여의도동 23
"
이촌동면옥 이촌직영점,3.2,27,https://place.map.kakao.com/370129620,"
서울 용산구 이촌로54길 17 1, 2층
(지번) 이촌동 302-90
"
상도동함흥면옥,3.4,5,https://place.map.kakao.com/1623820062,"
서울 동작구 상도로 219 1층
(지번) 상도동 26-11
"
평안도상원냉면,4.0,98,https://place.map.kakao.com/628981699,"
서울 마포구 양화로 156 LG팰리스빌딩 지하1층 134호
(지번) 동교동 165-8
"
한주면옥,2.4,7,https://place.map.kakao.com/10925094,"
서울 영등포구 63로 45
(지번) 여의도동 50
"
오박사냉면,4.4,108,https://place.map.kakao.com/21311947,"
경기 부천시 신흥로 7
(지번) 심곡본동 532-1
"
육쌈냉면 화곡점,3.7,13,https://place.map.kakao.com/24346976,"
서울 강서구 강서로 171
(지번) 화곡동 1065-31
"
송주불냉면 시흥은행나무점,3.0,0,https://place.map.kakao.com/16938029,"
서울 금천구 금하로24길 34
(지번) 시흥동 918-13
"
청량리할머니냉면,4.3,32,https://place.map.kakao.com/19208851,"
경기 부천시 부천로40번길 26
(지번) 심곡동 163-22
"
미가면옥,4.5,11,https://place.map.kakao.com/333960443,"
서울 관악구 관악로 246 1층
(지번) 봉천동 37-86
"
진달래카페&밀면,4.9,17,https://place.map.kakao.com/15678043,"
경기 부천시 소사로 482 1층
(지번) 춘의동 8
"
유천냉면 봉천점,3.2,32,https://place.map.kakao.com/8051274,"
서울 관악구 쑥고개로 104 1층
(지번) 봉천동 1574-15
"
산천칡냉면전문,4.4,52,https://place.map.kakao.com/10435803,"
서울 동작구 사당로12길 2 2층
(지번) 사당동 250-7
"
고려왕갈비탕함흥냉면,4.2,1,https://place.map.kakao.com/18484223,"
서울 강서구 우현로 12 1층 3호
(지번) 화곡동 83-14
"
정인면옥,3.1,47,https://place.map.kakao.com/755120516,"
경기 부천시 부흥로 347 B동 1층
(지번) 심곡동 72-5
"
강서칡냉면,3.6,9,https://place.map.kakao.com/957718645,"
서울 강서구 공항대로81길 5 1층
(지번) 염창동 282-10
"
왕세숫대야냉면왕돈까스 서울대점,3.4,20,https://place.map.kakao.com/17736582,"
서울 관악구 쑥고개로 122 대원빌딩 1층
(지번) 봉천동 1572-1
"
북녘식당친친,3.7,33,https://place.map.kakao.com/1197754887,"
서울 마포구 연남로7길 24 1층
(지번) 연남동 370-30
"
얼큰이왕냉면,4.6,10,https://place.map.kakao.com/16846659,"
서울 마포구 희우정로 76
(지번) 망원동 396-5
"
오감만족 함흥냉면&돈까스,0.0,0,https://place.map.kakao.com/19364805,"
경기 부천시 부일로 753
(지번) 역곡동 111-9
"
함흥냉면,3.8,14,https://place.map.kakao.com/16883945,"
서울 관악구 봉천로 586
(지번) 봉천동 1630-4
"
이천면옥함흥냉면,1.9,10,https://place.map.kakao.com/8557258,"
서울 용산구 이촌로 105
(지번) 한강로3가 40-879
"
신우리냉면,4.0,13,https://place.map.kakao.com/25068727,"
경기 부천시 까치로6번길 7-4 1층
(지번) 작동 427-5
"
숙천함흥관,5.0,2,https://place.map.kakao.com/241354658,"
서울 강서구 공항대로71길 49 송촌스페이스향 1층 1-001호
(지번) 염창동 264-18
"
양천칡냉면,0.0,0,https://place.map.kakao.com/348287960,"
서울 양천구 월정로 133 1층
(지번) 신월동 116-41
"
신라면옥,1.8,1,https://place.map.kakao.com/26971351,"
서울 용산구 원효로 69
(지번) 원효로4가 127-2
"
화곡강산면옥,3.0,0,https://place.map.kakao.com/2113364497,"
서울 강서구 화곡로26길 6
(지번) 화곡동 1074-31
"
오천눈꽃냉면,3.0,0,https://place.map.kakao.com/20056940,"
서울 관악구 신림로18가길 9
(지번) 신림동 117-8
"
손가면옥 본점,2.3,55,https://place.map.kakao.com/7961207,"
경기 부천시 신흥로 313
(지번) 약대동 169-48
"
송주불냉면&칼국수,3.3,6,https://place.map.kakao.com/299045487,"
경기 광명시 기아로 18 1층
(지번) 소하동 1240
"
오성면옥 본점,0.0,0,https://place.map.kakao.com/2014363063,"
서울 금천구 탑골로 15
(지번) 시흥동 827-23
"
부자왕만두냉면,3.2,0,https://place.map.kakao.com/350659478,"
서울 동작구 노량진로 110 1층
(지번) 노량진동 41-5
"
육쌈냉면 홍대1호점,,11,https://place.map.kakao.com/8037752,"
서울 마포구 어울마당로 76 2층
(지번) 서교동 364-18
"
손수면옥,1.4,0,https://place.map.kakao.com/766124226,"
서울 영등포구 국제금융로 10 국제금융센터 지하 3층
(지번) 여의도동 23-1
"
천수냉면 노량진점,4.2,3,https://place.map.kakao.com/1100695883,"
서울 동작구 만양로14길 22
(지번) 노량진동 210-8
"
꼬기냉면 부천심곡점,0.0,38,https://place.map.kakao.com/27492328,"
경기 부천시 부천로85번길 22
(지번) 심곡동 114-6
"
장승칡냉면&장족,5.0,3,https://place.map.kakao.com/1800416593,"
서울 동작구 상도로34길 3 1층
(지번) 상도동 29-1
"
보은면옥,0.0,0,https://place.map.kakao.com/13092254,"
서울 영등포구 국회대로72길 22
(지번) 여의도동 14-13
"
청송함흥냉면전문점 본관,3.6,100,https://place.map.kakao.com/8088062,"
서울 서대문구 연희맛로 6 1층
(지번) 연희동 193-6
"
시장냉면,4.7,3,https://place.map.kakao.com/2081655649,"
서울 마포구 와우산로29라길 11 지하 1층
(지번) 서교동 334-21
"
대동관,4.4,11,https://place.map.kakao.com/745047863,"
서울 마포구 모래내로7길 62 1층
(지번) 성산동 138-4
"
한솔냉면,5.0,0,https://place.map.kakao.com/22191318,"
서울 영등포구 여의대로 108 더현대서울 지하1층
(지번) 여의도동 22
"
유정우함흥냉면,4.0,49,https://place.map.kakao.com/12045926,"
서울 동작구 동작대로29다길 7-1
(지번) 사당동 91-3
"
송주불냉면 원미점,4.2,3,https://place.map.kakao.com/13568581,"
경기 부천시 조종로 6
(지번) 원미동 134-1
"
삼복냉면가돈까스 역곡점,1.0,0,https://place.map.kakao.com/9117540,"
경기 부천시 부일로685번길 45
(지번) 역곡동 35-1
"
안영자면옥,3.3,19,https://place.map.kakao.com/74610229,"
서울 강서구 마곡중앙4로 22 파인스퀘어 A동 1층 101,102호
(지번) 마곡동 799-11
"
천수냉면,0.0,0,https://place.map.kakao.com/1918761788,"
서울 강서구 등촌로51나길 5-17
(지번) 등촌동 366
"
육쌈냉면 낙성대점,1.3,12,https://place.map.kakao.com/23483822,"
서울 관악구 남부순환로 1888 1층
(지번) 봉천동 1662-13
"
평택고여사집냉면,4.0,36,https://place.map.kakao.com/10161291,"
서울 서대문구 연희로 81-9 1층
(지번) 연희동 193-13
"
육쌈냉면 홍대2호점,,12,https://place.map.kakao.com/13133907,"
서울 마포구 와우산로23길 35 2층
(지번) 서교동 345-27
"
의정부평양면옥 마곡본점,3.8,21,https://place.map.kakao.com/1462046162,"
서울 강서구 마곡중앙6로 45 리더스퀘어 2층 207호
(지번) 마곡동 772-5
"
선조백설렁탕선조냉면,0.0,0,https://place.map.kakao.com/1670973934,"
서울 강서구 강서로34길 41
(지번) 화곡동 1056
"
함경면옥,2.3,54,https://place.map.kakao.com/100802108,"
서울 용산구 한강대로7길 17-4
(지번) 한강로3가 40
"
속초털보회냉면,5.0,2,https://place.map.kakao.com/16762208,"
서울 강서구 강서로45길 18
(지번) 내발산동 722-16
"
팔당냉면 강서점,1.0,0,https://place.map.kakao.com/530693502,"
서울 강서구 화곡로21길 71
(지번) 화곡동 1168
"
개성칡냉면,5.0,0,https://place.map.kakao.com/1954093748,"
경기 부천시 원종로51번길 22 1층
(지번) 원종동 275
"
산까치냉면,3.3,39,https://place.map.kakao.com/19153287,"
서울 마포구 도화길 35
(지번) 도화동 179-1
"
유원냉면,4.2,0,https://place.map.kakao.com/1098515374,"
서울 마포구 월드컵북로5나길 18 대우미래사랑 1층 101호
(지번) 서교동 487
"
인생냉면,0.0,0,https://place.map.kakao.com/1509883553,"
서울 동작구 상도로 372-3
(지번) 상도동 494-1
"
왕세숫대야냉면 원종점,1.0,0,https://place.map.kakao.com/16159826,"
경기 부천시 소사로 748
(지번) 원종동 281
"
동아냉면 공덕점,2.5,16,https://place.map.kakao.com/1944545774,"
서울 마포구 백범로31길 8 공덕SK리더스뷰 2동 1층 101,102호
(지번) 공덕동 479
"
매콤돈까스&칡냉면,4.1,5,https://place.map.kakao.com/1907092319,"
서울 마포구 방울내로7길 17
(지번) 망원동 436-43
"
화평동왕냉면 시흥3동점,3.0,1,https://place.map.kakao.com/10969583,"
서울 금천구 시흥대로26길 3
(지번) 시흥동 954-13
"
오장동본가면옥,2.3,108,https://place.map.kakao.com/521282981,"
서울 강서구 마곡동로 55 마커스빌딩 1층 103호
(지번) 마곡동 774-12
"
연남옥,0.0,0,https://place.map.kakao.com/1653774927,"
서울 마포구 희우정로 84 1층
(지번) 망원동 396-2
"
오늘칡냉면,0.0,0,https://place.map.kakao.com/85630979,"
서울 금천구 시흥대로 143
(지번) 시흥동 985
"
오장동원산냉면 마곡본점,3.6,9,https://place.map.kakao.com/1744752365,"
서울 강서구 강서로 419 유림트윈파크 1층 101~103호
(지번) 마곡동 793
"
펭귄냉면 본점,0.0,0,https://place.map.kakao.com/53218791,"
서울 강서구 화곡로58길 29
(지번) 화곡동 1115-19
"
광치꼴냉면,4.8,0,https://place.map.kakao.com/15379758,"
경기 부천시 소사로102번길 13
(지번) 소사본동 400-3
"
송주불냉면&칼국수,3.0,2,https://place.map.kakao.com/1971025564,"
경기 광명시 일직로 22
(지번) 일직동 509
"
이박사냉명&왕만두,0.0,0,https://place.map.kakao.com/1805525483,"
경기 부천시 고리울로52번길 14
(지번) 고강동 389-4
"
대한냉면 강서점,0.0,1,https://place.map.kakao.com/489490687,"
서울 강서구 까치산로 151 1층 102호
(지번) 화곡동 1122-1
"
종가삼막칡냉면 광명역점,5.0,3,https://place.map.kakao.com/178330274,"
경기 광명시 양지로 11
(지번) 일직동 512
"
소사신냉면,0.0,0,https://place.map.kakao.com/1805361629,"
경기 부천시 소사로 207
(지번) 소사본동 152-16
"
화평동왕냉면,0.0,0,https://place.map.kakao.com/8655179,"
경기 부천시 안곡로 46
(지번) 괴안동 89-1
"
송주불냉면 부천남부점,5.0,10,https://place.map.kakao.com/874809518,"
경기 부천시 성주로270번길 12
(지번) 심곡본동 731-3
"
가평잣냉면 청룡동점,0.0,0,https://place.map.kakao.com/13303608,"
서울 관악구 남부순환로214길 29
(지번) 청룡동 881-17
"
오장동흥남집 스타필드시티 부천점,2.5,0,https://place.map.kakao.com/1817027392,"
경기 부천시 옥길로 1 4층
(지번) 옥길동 768
"
함경면옥,4.6,6,https://place.map.kakao.com/1296870666,"
경기 부천시 중동로254번길 78 1층
(지번) 중동 1143-3
"
우주옥,,75,https://place.map.kakao.com/1837400931,"
서울 마포구 동교로50길 11 지하 2호
(지번) 연남동 224-6
"
냉면과파전나라,0.0,0,https://place.map.kakao.com/22045875,"
경기 부천시 고리울로40번길 13-16
(지번) 고강동 388-4
"
솔청면옥 서울대역점,0.0,0,https://place.map.kakao.com/21441603,"
서울 관악구 남부순환로 1820
(지번) 봉천동 862-1
"
설쌈냉면 숭실대점,3.0,0,https://place.map.kakao.com/1399466256,"
서울 동작구 사당로 20 2층 201호
(지번) 상도동 505-6
"
어머니밥상,0.0,2,https://place.map.kakao.com/16968552,"
경기 부천시 소사로794번길 9
(지번) 원종동 231-9
"
고쌈냉면,0.0,0,https://place.map.kakao.com/16164612,"
경기 부천시 고강로98번길 43
(지번) 고강동 319
"
냉면장인임사부 강서점,0.0,1,https://place.map.kakao.com/908405886,"
서울 강서구 화곡로44길 12
(지번) 화곡동 24-36
"
깃발냉면,2.8,0,https://place.map.kakao.com/1459618221,"
서울 마포구 와우산로11길 9-8
(지번) 상수동 93-107
"
도담,5.0,2,https://place.map.kakao.com/845940322,"
서울 동작구 사당로16가길 90 1층
(지번) 사당동 223-6
"
코다리아저씨냉면,4.0,0,https://place.map.kakao.com/1847687076,"
서울 강서구 강서로47길 30 1층
(지번) 내발산동 680-8
"
무지식당,4.2,8,https://place.map.kakao.com/21218312,"
경기 시흥시 금오로 131-1
(지번) 무지내동 282-2
"
속초코다리냉면,3.5,5,https://place.map.kakao.com/19359724,"
경기 부천시 신흥로 190 위브더스테이트 상가1동 225~227호
(지번) 중동 1106
"
산정냉면,4.0,0,https://place.map.kakao.com/9122580,"
서울 동작구 서달로10길 16
(지번) 흑석동 86-34
"
송주불냉면 왕돈가스,2.0,1,https://place.map.kakao.com/1741889436,"
서울 마포구 신촌로18길 21
(지번) 노고산동 57-44
"
도연면옥,1.0,1,https://place.map.kakao.com/19101079,"
경기 부천시 소삼로 26
(지번) 소사본동 139
"
오복함흥냉면,3.2,216,https://place.map.kakao.com/15338847,"
서울 용산구 한강대로84길 4
(지번) 남영동 61-3
"
연남골목냉면,0.0,1,https://place.map.kakao.com/1967004966,"
서울 마포구 잔다리로 118
(지번) 서교동 457
"
육쌈냉면 신촌점,1.6,21,https://place.map.kakao.com/27594293,"
서울 서대문구 연세로 19 지하 1층
(지번) 창천동 31-45
"
천하장사냉면굴전문 시흥본점,2.3,52,https://place.map.kakao.com/16940612,"
경기 시흥시 대은로 12-1
(지번) 은행동 555-2
"
천수냉면 관악점,0.0,1,https://place.map.kakao.com/582860704,"
서울 관악구 청림2길 36
(지번) 봉천동 37
"
육쌈냉면 신중동점,2.6,8,https://place.map.kakao.com/27479114,"
경기 부천시 중동로248번길 122 황룡빌딩 1층
(지번) 중동 1136
"
소바애 화곡점,,0,https://place.map.kakao.com/1645962619,"
서울 강서구 화곡로13길 52 1층
(지번) 화곡동 1041
"
코다리냉면 홍대점,0.0,0,https://place.map.kakao.com/26874436,"
서울 마포구 홍익로 10 서교푸르지오
(지번) 서교동 486
"
고메구락부,0.0,0,https://place.map.kakao.com/1640293922,"
서울 마포구 와우산로17길 19-5
(지번) 서교동 409-18
"
한설면옥,5.0,2,https://place.map.kakao.com/51034857,"
경기 광명시 일직로 43 지하 2층 G206호
(지번) 일직동 514
"
화평동 왕세숫대야냉면 원미점,0.0,0,https://place.map.kakao.com/13297894,"
경기 부천시 조마루로 421
(지번) 원미동 36-1
"
당주당냉면 화곡점,0.0,1,https://place.map.kakao.com/1788444909,"
서울 강서구 화곡로21길 71
(지번) 화곡동 1168
"
산골녹차냉면 본점,3.4,21,https://place.map.kakao.com/13096291,"
서울 용산구 효창원로 147 1층
(지번) 효창동 5-327
"
냉면을부탁해 마곡직영점,0.0,1,https://place.map.kakao.com/1935583902,"
서울 강서구 공항대로 213 보타닉파크타워2차 1층 110호
(지번) 마곡동 727-1128
"
인생냉면,0.0,0,https://place.map.kakao.com/590461144,"
서울 강서구 화곡로50길 28
(지번) 화곡동 975-13
"
바보국밥냉면,0.0,0,https://place.map.kakao.com/27281400,"
서울 마포구 와우산로23길 9
(지번) 서교동 344-6
"
고집냉면,0.0,0,https://place.map.kakao.com/43941824,"
경기 부천시 원미로131번길 6
(지번) 원미동 78-14
"
찬우물냉면,0.0,0,https://place.map.kakao.com/16543669,"
경기 부천시 소사로 150
(지번) 소사본동 216-29
"
삼복가 본점,3.9,16,https://place.map.kakao.com/21320810,"
경기 부천시 수도로 21
(지번) 약대동 139-3
"
빙하시대,0.0,0,https://place.map.kakao.com/2104937765,"
경기 부천시 부천로86번길 64 1층
(지번) 심곡동 123
"
이수면옥,3.8,15,https://place.map.kakao.com/27282095,"
서울 동작구 동작대로 123
(지번) 사당동 134-3
"
대한칡냉면,0.0,0,https://place.map.kakao.com/1594133052,"
경기 부천시 부천로53번길 22 1층
(지번) 심곡동 354-11
"
송주불냉면 약대점,4.5,8,https://place.map.kakao.com/1115643651,"
경기 부천시 도약로 239
(지번) 약대동 176-3
"
옛촌칡냉면,2.5,2,https://place.map.kakao.com/965478689,"
서울 용산구 서빙고로 36 1~2층
(지번) 한강로3가 65-372
"
육각수 냉면,0.0,0,https://place.map.kakao.com/23029975,"
서울 강서구 강서로 263-24
(지번) 내발산동 717-24
"
쌈신랭면 발산점,0.0,1,https://place.map.kakao.com/1760153433,"
서울 강서구 강서로47나길 8
(지번) 내발산동 699-17
"
동아냉면 숙대2호점,3.5,41,https://place.map.kakao.com/15754874,"
서울 용산구 청파로45길 20
(지번) 청파동3가 24-24
"
서초면옥 본점,2.3,52,https://place.map.kakao.com/24726061,"
서울 서초구 동광로 97 1층
(지번) 방배동 797-19
"
참야콘왕냉면갈비 맛고을,0.0,0,https://place.map.kakao.com/20941997,"
서울 용산구 한강대로15길 33-20
(지번) 한강로3가 40-499
"
육쌈냉면 이수점,1.2,10,https://place.map.kakao.com/17023422,"
서울 동작구 동작대로27다길 2
(지번) 사당동 139-19
"
칡냉면갈매기살,0.0,5,https://place.map.kakao.com/315844511,"
경기 부천시 수도로 219
(지번) 내동 354
"
하연옥 용산직영점,3.5,11,https://place.map.kakao.com/1638766254,"
서울 용산구 한강대로40가길 42 2층
(지번) 한강로2가 49-1
"
