Name,Score,Review,Link,Addr
솔미냉면,0.0,0,https://place.map.kakao.com/2068877781,"
경기 부천시 조종로20번길 33
(지번) 원미동 147-2
"
진함흥면옥,4.5,2,https://place.map.kakao.com/11925444,"
서울 마포구 효창목길 30 인재빌딩
(지번) 공덕동 111-337
"
경복궁함흥냉면,5.0,10,https://place.map.kakao.com/1970806474,"
서울 동작구 동작대로27길 16-7
(지번) 사당동 130-13
"
냉면장인임사부 염리점,0.0,0,https://place.map.kakao.com/430943145,"
서울 마포구 백범로17길 14
(지번) 염리동 178-10
"
냉면&만두,0.0,0,https://place.map.kakao.com/754121549,"
경기 부천시 부천로47번길 9
(지번) 심곡동 194
"
화평동곱배기냉면,0.0,0,https://place.map.kakao.com/8170061,"
경기 부천시 계남로 273
(지번) 중동 1073-20
"
오장동설렁탕 수함흥냉면,3.8,2,https://place.map.kakao.com/11916650,"
경기 안양시 만안구 예술공원로131번길 8
(지번) 석수동 820
"
송주불냉면 방화점,4.7,8,https://place.map.kakao.com/15099308,"
서울 강서구 방화동로 49
(지번) 방화동 614-45
"
독도얼큰이,0.0,0,https://place.map.kakao.com/1728743492,"
서울 용산구 원효로 141 1층
(지번) 원효로3가 43-17
"
청풍칡냉면,0.0,4,https://place.map.kakao.com/21331327,"
서울 마포구 월드컵북로38길 45
(지번) 중동 48-21
"
수라면옥 연희점,4.0,12,https://place.map.kakao.com/1657202685,"
서울 서대문구 연희로25길 81
(지번) 연희동 89-31
"
대한면옥 신촌점,0.0,0,https://place.map.kakao.com/1968607396,"
서울 서대문구 연세로5나길 47 102호
(지번) 창천동 62-48
"
육쌈냉면 이대점,3.7,9,https://place.map.kakao.com/27594271,"
서울 서대문구 이화여대길 76
(지번) 대현동 34-34
"
최원재함흥냉면,3.0,8,https://place.map.kakao.com/202810956,"
서울 강서구 양천로30길 123-9 상가동 105호
(지번) 마곡동 423
"
고래냉면,0.0,0,https://place.map.kakao.com/861444631,"
경기 부천시 원미로 58-7
(지번) 소사동 3
"
다래냉면,0.0,0,https://place.map.kakao.com/14651062,"
서울 서대문구 신촌로 83 신촌현대백화점 10층
(지번) 창천동 30-33
"
육쌈냉면,0.0,0,https://place.map.kakao.com/1560519841,"
서울 강서구 공항대로 269-15
(지번) 마곡동 797
"
정재영냉면,0.0,0,https://place.map.kakao.com/1688408356,"
경기 부천시 부천로410번길 39
(지번) 내동 329-1
"
효가옥,2.8,5,https://place.map.kakao.com/1057437620,"
서울 용산구 효창원로 177-15 1층
(지번) 효창동 3
"
혼밥숯불냉면&숯불삼겹살,0.0,0,https://place.map.kakao.com/2087053693,"
경기 부천시 성주로243번길 43
(지번) 심곡본동 649
"
세숫대야왕냉면,5.0,1,https://place.map.kakao.com/21329678,"
서울 서대문구 수색로2길 7 1층
(지번) 남가좌동 291-58
"
화평동왕냉면돈까스,3.6,2,https://place.map.kakao.com/355254581,"
서울 관악구 승방3길 1 1층
(지번) 남현동 602-238
"
냉면제면소,4.0,10,https://place.map.kakao.com/1452868503,"
경기 시흥시 대골안길 83-1 1층
(지번) 대야동 499-14
"
흥미면옥,4.6,10,https://place.map.kakao.com/1999359775,"
서울 서초구 방배로 242 1층
(지번) 방배동 773-7
"
동춘칡냉면,0.0,1,https://place.map.kakao.com/10287303,"
경기 시흥시 복지로99번길 16
(지번) 대야동 349-6
"
한솔냉면 신촌점,5.0,0,https://place.map.kakao.com/21394692,"
서울 서대문구 신촌로 83
(지번) 창천동 30-33
"
송주불냉면 석수시장점,0.0,0,https://place.map.kakao.com/2038152268,"
경기 안양시 만안구 양화로234번길 33
(지번) 석수동 286-11
"
소래산면옥,4.0,26,https://place.map.kakao.com/1519216013,"
인천 남동구 만의골로189번길 47
(지번) 장수동 114
"
냉면쟁이 고기꾼 시흥점,0.0,0,https://place.map.kakao.com/1143554824,"
경기 시흥시 수인로3287번길 25-1
(지번) 은행동 105-8
"
육쌈냉면 숙대점,3.3,3,https://place.map.kakao.com/13133901,"
서울 용산구 청파로47가길 7
(지번) 청파동3가 111-59
"
예소원,1.9,3,https://place.map.kakao.com/19013800,"
서울 서대문구 성산로 535
(지번) 대신동 90-6
"
평양냉면&고기한판,1.0,0,https://place.map.kakao.com/839189225,"
경기 부천시 장말로 229-4
(지번) 중동 773-14
"
이베리코와냉면,0.0,0,https://place.map.kakao.com/709577421,"
서울 마포구 월드컵북로 345 상암경동빌딩 1층
(지번) 상암동 37-25
"
고쌈냉면 1호점,3.2,0,https://place.map.kakao.com/11720447,"
서울 서대문구 신촌역로 31
(지번) 대현동 110-1
"
박과장냉면,0.0,0,https://place.map.kakao.com/1650134718,"
서울 마포구 만리재옛길 24-7
(지번) 신공덕동 9-17
"
인생냉면,0.0,0,https://place.map.kakao.com/1142381819,"
서울 마포구 숭문16길 10
(지번) 염리동 9-32
"
죽청냉면 본점,0.0,0,https://place.map.kakao.com/814487011,"
경기 부천시 장말로 312 1층 101호
(지번) 심곡동 327-6
"
영도씨냉면 은행점,0.0,0,https://place.map.kakao.com/822949958,"
경기 시흥시 비둘기공원7길 33
(지번) 대야동 543-2
"
비비물랭 은행점,0.0,0,https://place.map.kakao.com/834093851,"
경기 시흥시 비둘기공원7길 33
(지번) 대야동 543-2
"
삼부자밀냉면,5.0,0,https://place.map.kakao.com/24766589,"
경기 부천시 성주로 139
(지번) 송내동 611-3
"
민옥,1.8,107,https://place.map.kakao.com/931276302,"
서울 용산구 이태원로 8 1, 2층
(지번) 한강로1가 104-1
"
동아냉면,2.6,78,https://place.map.kakao.com/7839404,"
서울 용산구 우사단로 5
(지번) 보광동 265-576
"
개성면옥 박달점,3.5,11,https://place.map.kakao.com/8702805,"
경기 안양시 만안구 박달로 579 2층
(지번) 안양2동 693-2
"
부원면옥,3.2,159,https://place.map.kakao.com/7914330,"
서울 중구 남대문시장4길 41-6 부원상가 2층
(지번) 남창동 47-10
"
설악냉면,0.0,1,https://place.map.kakao.com/13290777,"
서울 용산구 임정로 93
(지번) 효창동 3-59
"
서관면옥,4.0,148,https://place.map.kakao.com/34321780,"
서울 서초구 서초대로56길 11 1층
(지번) 서초동 1675-5
"
개성칡냉면,0.0,0,https://place.map.kakao.com/1603937273,"
경기 부천시 부흥로272번길 42
(지번) 중동 1203-9
"
할매냉면 박달점,5.0,15,https://place.map.kakao.com/21231870,"
경기 안양시 만안구 양화로 120
(지번) 박달동 20-34
"
남포면옥,2.8,335,https://place.map.kakao.com/21232315,"
서울 중구 을지로3길 24
(지번) 다동 121-4
"
진미평양냉면,3.6,899,https://place.map.kakao.com/27584230,"
서울 강남구 학동로 305-3 정각빌딩 1층
(지번) 논현동 115-10
"
설눈,3.9,123,https://place.map.kakao.com/1495657850,"
서울 서초구 서초대로46길 20-7 영토빌딩 1층
(지번) 서초동 1551-9
"
153수냉면,4.8,1,https://place.map.kakao.com/21330187,"
서울 강서구 방화동로3길 4
(지번) 방화2동 620-34
"
우래옥 본점,4.0,897,https://place.map.kakao.com/8025375,"
서울 중구 창경궁로 62-29
(지번) 주교동 118-1
"
배무진함흥냉면,4.6,9,https://place.map.kakao.com/98118334,"
서울 서초구 서초대로24길 40 1층
(지번) 방배동 935-26
"
옥천냉면 생바지락 칼국수,0.0,0,https://place.map.kakao.com/1251787058,"
경기 부천시 소향로 149
(지번) 중동 1160
"
미슐냉면,0.0,0,https://place.map.kakao.com/1132707578,"
서울 마포구 숭문16길 10
(지번) 염리동 9-32
"
필동면옥,3.7,555,https://place.map.kakao.com/11231325,"
서울 중구 서애로 26
(지번) 필동3가 1-5
"
서래말면옥집,3.4,27,https://place.map.kakao.com/811131394,"
서울 서초구 사평대로26길 47 2층
(지번) 반포동 72-10
"
오장동함흥냉면,2.5,218,https://place.map.kakao.com/20747449,"
서울 중구 마른내로 108
(지번) 오장동 90-10
"
평양면옥,3.3,450,https://place.map.kakao.com/13093208,"
서울 중구 장충단로 207
(지번) 장충동1가 13
"
소문난냉면,0.0,0,https://place.map.kakao.com/20534164,"
서울 서대문구 거북골로 210
(지번) 북가좌동 317-28
"
오장동흥남집 본점,3.6,272,https://place.map.kakao.com/8174854,"
서울 중구 마른내로 114
(지번) 오장동 101-7
"
평래옥,2.9,228,https://place.map.kakao.com/12106466,"
서울 중구 마른내로 21-1
(지번) 저동2가 18-1
"
천수냉면 북아현점,3.0,1,https://place.map.kakao.com/56413160,"
서울 서대문구 북아현로1가길 20 101엠동 B108호
(지번) 북아현동 1013
"
관악관,4.0,94,https://place.map.kakao.com/8658634,"
경기 안양시 동안구 평촌대로 367 1층
(지번) 비산동 1027
"
북한아지매함흥냉면,3.0,0,https://place.map.kakao.com/1619218147,"
서울 마포구 월드컵북로 502
(지번) 상암동 1740
"
유진식당,3.5,200,https://place.map.kakao.com/8041476,"
서울 종로구 종로17길 40
(지번) 낙원동 221
"
능라도 강남점,3.8,125,https://place.map.kakao.com/27261403,"
서울 강남구 삼성로 534 싹아트센터 1층
(지번) 삼성동 151-7
"
성북동면옥집,3.0,252,https://place.map.kakao.com/27226419,"
서울 성북구 대사관로 40
(지번) 성북동 330-105
"
속초냉면&얼큰국밥,0.0,0,https://place.map.kakao.com/1369058465,"
경기 시흥시 신천로100번길 36
(지번) 신천동 782
"
피양옥,3.5,188,https://place.map.kakao.com/2111300834,"
서울 강남구 삼성로133길 14 1층 101호
(지번) 청담동 32-6
"
강남면옥 신사점,3.3,91,https://place.map.kakao.com/8163082,"
서울 강남구 논현로152길 34 1층
(지번) 신사동 588-9
"
을밀대 강남점,3.3,186,https://place.map.kakao.com/12418029,"
서울 강남구 테헤란로4길 46 지하1층
(지번) 역삼동 826-37
"
유달구고기주는냉면집 예술공원점,0.0,0,https://place.map.kakao.com/1955793377,"
경기 안양시 만안구 예술공원로 204
(지번) 안양동 1361-4
"
송주 불냉면&수제왕돈까스 안양본점,4.0,12,https://place.map.kakao.com/17174682,"
경기 안양시 만안구 안양로257번길 14
(지번) 안양동 627-43
"
평양면옥,3.1,95,https://place.map.kakao.com/8130016,"
서울 강남구 논현로150길 6
(지번) 논현동 66-2
"
냉면장인임사부 방배점,0.0,0,https://place.map.kakao.com/194160520,"
서울 서초구 서초대로1길 19
(지번) 방배동 3016
"
동아냉면 이태원점,2.8,191,https://place.map.kakao.com/11326921,"
서울 용산구 대사관로 45-1
(지번) 한남동 657-43
"
해주냉면,3.4,412,https://place.map.kakao.com/25049102,"
서울 송파구 백제고분로7길 8-16 1층
(지번) 잠실동 195-9
"
강남면옥 명동점,3.5,52,https://place.map.kakao.com/25733230,"
서울 중구 명동7길 8 미래빌딩 5층
(지번) 명동1가 48-3
"
청와면옥함흥냉면,0.0,0,https://place.map.kakao.com/16049203,"
서울 서대문구 응암로 94
(지번) 북가좌동 293-4
"
유천냉면,1.0,2,https://place.map.kakao.com/1645104717,"
서울 강서구 하늘길 112 김포공항 국내선청사 1층
(지번) 공항동 1373
"
강남면옥 정동점,3.2,48,https://place.map.kakao.com/18438679,"
서울 종로구 새문안로 38
(지번) 신문로2가 12-5
"
반룡산,3.8,135,https://place.map.kakao.com/10406623,"
서울 강남구 테헤란로78길 26 1층
(지번) 대치동 894-4
"
서초면옥 서초본점,3.5,39,https://place.map.kakao.com/11892071,"
서울 서초구 반포대로28길 46 우진빌딩 1층
(지번) 서초동 1557-7
"
강서면옥,2.2,21,https://place.map.kakao.com/8157826,"
서울 중구 세종대로11길 35
(지번) 서소문동 120-15
"
인하칡냉면,0.0,0,https://place.map.kakao.com/488101218,"
경기 시흥시 호현로49번안길 4-1
(지번) 대야동 484-12
"
명동함흥면옥 본점,3.6,57,https://place.map.kakao.com/7871208,"
서울 중구 명동10길 35-19
(지번) 명동2가 26-1
"
평가옥 광화문점,3.1,54,https://place.map.kakao.com/12713358,"
서울 종로구 새문안로5길 19 로얄빌딩 지하1층
(지번) 당주동 5
"
강남면옥 성수점,2.9,98,https://place.map.kakao.com/20304491,"
서울 성동구 성수일로 77
(지번) 성수동1가 13-171
"
김인옥의 충정로함흥냉면,4.0,11,https://place.map.kakao.com/15930544,"
서울 서대문구 충정로 7 구세군빌딩 지하2층
(지번) 충정로3가 476
"
봉피양 양재점,2.6,37,https://place.map.kakao.com/1521115021,"
서울 서초구 강남대로 283 남성빌딩 1층
(지번) 서초동 1357-33
"
봉가진면옥,2.7,37,https://place.map.kakao.com/10459955,"
경기 안양시 동안구 평촌대로427번길 27 1,2층
(지번) 비산동 1015-3
"
해민면옥,4.1,119,https://place.map.kakao.com/1978940733,"
인천 부평구 부평대로38번길 4 1층
(지번) 부평동 212-33
"
압구정면옥,4.1,110,https://place.map.kakao.com/1224432398,"
서울 강남구 압구정로30길 16 1층
(지번) 신사동 610-3
"
동인면옥,4.7,6,https://place.map.kakao.com/1709186611,"
경기 부천시 송내대로 13
(지번) 송내동 708-10
"
낙산냉면,2.3,152,https://place.map.kakao.com/11021281,"
서울 종로구 지봉로5길 8 1,2층
(지번) 창신동 81-8
"
의정부평양면옥,4.1,71,https://place.map.kakao.com/10886792,"
서울 서초구 강남대로93길 28
(지번) 잠원동 29-23
"
을밀대 무교점,3.4,112,https://place.map.kakao.com/34535267,"
서울 중구 남대문로9길 40 센터플레이스 지하1층 101~104호
(지번) 다동 155
"
서북면옥,3.7,303,https://place.map.kakao.com/7939102,"
서울 광진구 자양로 199-1
(지번) 구의동 80-47
"
태백산칡냉면,0.0,0,https://place.map.kakao.com/16803540,"
경기 부천시 경인로92번길 89
(지번) 송내동 439-1
"
할머니냉면,3.6,188,https://place.map.kakao.com/10926416,"
서울 동대문구 왕산로37길 51
(지번) 제기동 470
"
마스터석쇠불고기&냉면,0.0,0,https://place.map.kakao.com/1174720932,"
경기 부천시 중동로443번길 10
(지번) 삼정동 297-3
"
상동냉면,0.0,0,https://place.map.kakao.com/2139199163,"
경기 부천시 부일로297번길 10
(지번) 상동 317
"
속초코다리냉면 김포공항점,1.5,2,https://place.map.kakao.com/990599914,"
서울 강서구 방화동 886 롯데백화점 지하2층

"
수정냉면,4.3,43,https://place.map.kakao.com/16096296,"
인천 남동구 용천로17번길 40
(지번) 구월동 1211-6
"
효면옥,2.6,16,https://place.map.kakao.com/8621601,"
서울 은평구 증산로 429
(지번) 신사동 34-8
"
부평막국수,3.6,104,https://place.map.kakao.com/8365264,"
인천 부평구 부평대로63번길 10-8
(지번) 부평동 529-96
"
능라도 광화문점,2.7,40,https://place.map.kakao.com/502145879,"
서울 종로구 새문안로3길 15 동원빌딩 3층
(지번) 당주동 128-27
"
오장동흥남집 김포공항롯데몰점,2.0,8,https://place.map.kakao.com/623322247,"
서울 강서구 하늘길 38 GF층(지하2층)
(지번) 방화동 886
"
냉면엔고기어때,0.0,0,https://place.map.kakao.com/1161125378,"
서울 서대문구 가재울로4길 13
(지번) 남가좌동 73-350
"
대한냉면고기친구,0.0,0,https://place.map.kakao.com/589224585,"
경기 부천시 석천로 105
(지번) 중동 1173
"
평양면옥 도곡점,2.6,86,https://place.map.kakao.com/23995572,"
서울 강남구 논현로28길 28
(지번) 도곡동 423-15
"
강남면옥 인사동점,2.9,29,https://place.map.kakao.com/14599963,"
서울 종로구 인사동길 18 1층
(지번) 인사동 36-1
"
왕냉면,3.7,1,https://place.map.kakao.com/15382263,"
경기 안양시 만안구 양화로 118-4
(지번) 박달동 20-45
"
함흥본가면옥 건대점,3.3,85,https://place.map.kakao.com/10921559,"
서울 광진구 광나루로 456
(지번) 화양동 302-25
"
백령면옥,3.6,202,https://place.map.kakao.com/10393075,"
인천 미추홀구 석정로 226
(지번) 도화동 90-9
"
함흥냉면,0.0,0,https://place.map.kakao.com/16472424,"
서울 서대문구 증가로 123
(지번) 남가좌동 338-1
"
진남포면옥,3.4,89,https://place.map.kakao.com/8076538,"
서울 중구 다산로 108 청라빌딩 2,3층
(지번) 신당동 368-89
"
능라도 본점,3.1,200,https://place.map.kakao.com/14747791,"
경기 성남시 분당구 산운로32번길 12
(지번) 운중동 883-3
"
신천함흥냉면 신천점,3.7,0,https://place.map.kakao.com/26798888,"
경기 시흥시 수인로3395번길 39 1층
(지번) 신천동 839-1
"
봉피양 방이점 본관,3.8,158,https://place.map.kakao.com/8364935,"
서울 송파구 양재대로71길 5
(지번) 방이동 205
"
변가네옹진냉면,3.7,107,https://place.map.kakao.com/8454303,"
인천 미추홀구 한나루로586번길 92
(지번) 주안동 509-13
"
육쌈냉면 상동점,3.6,12,https://place.map.kakao.com/13076243,"
경기 부천시 길주로121번길 17-28 국천빌딩 101호
(지번) 상동 536-8
"
평가옥 반포점,2.9,30,https://place.map.kakao.com/11896017,"
서울 서초구 사평대로 353
(지번) 반포동 746-5
"
강서면옥 압구정점,3.7,82,https://place.map.kakao.com/8177726,"
서울 강남구 언주로164길 19 1,2층
(지번) 신사동 645-30
"
석천칡냉면,0.0,0,https://place.map.kakao.com/10485558,"
경기 부천시 중동로71번길 78
(지번) 송내동 363-6
"
평양냉면,0.0,0,https://place.map.kakao.com/25835216,"
경기 안양시 만안구 박달로545번길 60
(지번) 안양동 823-18
"
백면옥평양냉면 연수본점,4.1,75,https://place.map.kakao.com/1206312766,"
인천 연수구 먼우금로222번길 41 파티마오피스텔 1층
(지번) 연수동 593-9
"
속초코다리냉면,4.0,4,https://place.map.kakao.com/1792185945,"
경기 부천시 길주로 118 홈플러스 부천상동점 1층
(지번) 상동 540-1
"
강남면옥 대치점,2.4,26,https://place.map.kakao.com/8734422,"
서울 강남구 도곡로 428
(지번) 대치동 1023-4
"
경인면옥,3.8,182,https://place.map.kakao.com/10180951,"
인천 중구 신포로46번길 38 1,2층
(지번) 내동 154
"
평가옥 역삼점,3.3,36,https://place.map.kakao.com/22424660,"
서울 강남구 논현로 519 1층, 지하1층
(지번) 역삼동 641-8
"
류경회관,3.9,52,https://place.map.kakao.com/1187457527,"
서울 강남구 논현로71길 18 신성타워 1층
(지번) 역삼동 790-17
"
별미칡냉면,2.9,118,https://place.map.kakao.com/22675607,"
인천 부평구 주부토로145번길 28
(지번) 갈산동 377-8
"
을밀대컵냉면 역삼점,2.9,52,https://place.map.kakao.com/904910835,"
서울 강남구 논현로85길 52 역삼푸르지오시티 207호
(지번) 역삼동 735-17
"
장금이네냉면한식전문점,0.0,0,https://place.map.kakao.com/672814417,"
경기 안양시 만안구 예술공원로 12
(지번) 안양동 819-3
"
함경면옥,2.0,73,https://place.map.kakao.com/11199542,"
서울 동대문구 왕산로 87
(지번) 제기동 1158-49
"
고자리냉면 본점,3.0,199,https://place.map.kakao.com/176214584,"
경기 고양시 덕양구 호국로 915-45
(지번) 성사동 624-5
"
강남면옥 신천점,2.2,38,https://place.map.kakao.com/26781958,"
서울 송파구 올림픽로8길 21 성지빌딩 1,2층
(지번) 잠실동 193-9
"
경성옥 서초본점,3.3,5,https://place.map.kakao.com/850257034,"
서울 서초구 서초중앙로26길 3 청림빌딩 1층
(지번) 서초동 1699-15
"
한교방서울면옥,2.8,59,https://place.map.kakao.com/1428563543,"
서울 강남구 학동로45길 8 2층
(지번) 논현동 117-8
"
함흥면옥 압구정점,3.7,48,https://place.map.kakao.com/16617268,"
서울 강남구 논현로 826
(지번) 신사동 592-4
"
차고집 칡냉면&자가제면 칼국수,5.0,1,https://place.map.kakao.com/2062117157,"
서울 서대문구 명지대길 83 1층 105호
(지번) 남가좌동 3
"
오복정,4.0,23,https://place.map.kakao.com/27359765,"
서울 종로구 창신길 101
(지번) 창신동 633-5
"
안양열무냉면,3.3,10,https://place.map.kakao.com/1342384648,"
경기 안양시 만안구 장내로99번길 28 1층
(지번) 안양동 711-31
"
우밀면옥 교대점,1.4,24,https://place.map.kakao.com/831266504,"
서울 서초구 법원로2길 15 길도빌딩 1층 104호
(지번) 서초동 1713-4
"
평양냉면,3.5,64,https://place.map.kakao.com/13323543,"
서울 동대문구 홍릉로 14-3
(지번) 청량리동 299
"
경평면옥,3.9,54,https://place.map.kakao.com/1252572990,"
서울 강남구 삼성로104길 12
(지번) 삼성동 152
"
능라도 명동점,3.5,44,https://place.map.kakao.com/275730749,"
서울 중구 명동길 1-8
(지번) 명동1가 72
"
영동냉면,3.9,61,https://place.map.kakao.com/21529194,"
서울 서초구 신반포로 177 반포쇼핑 3동 지하1층
(지번) 잠원동 75-23
"
봉산평양냉면,4.1,51,https://place.map.kakao.com/225009338,"
서울 강남구 학동로1길 21 영진빌딩 1층
(지번) 논현동 49-8
"
함흥곰보냉면,2.0,30,https://place.map.kakao.com/8146505,"
서울 종로구 창경궁로 109 세운스퀘어 라이프관 401호
(지번) 인의동 112-14
"
펭귄냉면 서초직영점,5.0,0,https://place.map.kakao.com/168717657,"
서울 서초구 효령로31길 38
(지번) 방배동 910
"
이가면옥,4.1,35,https://place.map.kakao.com/11975982,"
서울 종로구 자하문로1길 33
(지번) 필운동 205-1
"
평양냉면칼국수,3.0,2,https://place.map.kakao.com/21383940,"
경기 부천시 상동로 90
(지번) 상동 541-1
"
한솔냉면,0.0,0,https://place.map.kakao.com/24126398,"
경기 부천시 길주로 180
(지번) 중동 1164
"
냉면장인임사부,0.0,1,https://place.map.kakao.com/1679636987,"
서울 서대문구 가재울로6길 53-36
(지번) 남가좌동 338-58
"
더진미평냉,3.8,41,https://place.map.kakao.com/722848172,"
서울 서초구 서초중앙로 58 피앤디 솔로빌 지하2층
(지번) 서초동 1623-3
"
소문난팔당냉면,3.4,49,https://place.map.kakao.com/13561152,"
경기 고양시 덕양구 고양대로 1588
(지번) 성사동 290-1
"
신해주냉면,5.0,12,https://place.map.kakao.com/448675715,"
경기 안양시 만안구 양화로37번길 11
(지번) 안양동 957-3
"
소사면옥,3.9,79,https://place.map.kakao.com/713564462,"
서울 광진구 능동로 270 윤중빌딩 1층
(지번) 능동 283-7
"
황산냉면,4.3,92,https://place.map.kakao.com/17079277,"
서울 송파구 가락로 257
(지번) 방이동 136-9
"
함흥에겨울냉면,2.4,77,https://place.map.kakao.com/8608759,"
서울 중구 동호로24길 21
(지번) 장충동2가 187-14
"
솔안면옥,0.0,0,https://place.map.kakao.com/105006611,"
경기 부천시 석천로25번길 42
(지번) 상동 440-11
"
옥류관 안양점,2.2,8,https://place.map.kakao.com/8026765,"
경기 안양시 동안구 시민대로 266 샤르망오피스텔 2층 201-203호
(지번) 관양동 1598
"
구기동면옥,3.4,6,https://place.map.kakao.com/1824332493,"
서울 종로구 진흥로 480 2층
(지번) 신영동 254
"
우리냉면 홍제점,4.3,19,https://place.map.kakao.com/16904406,"
서울 서대문구 통일로39가길 1
(지번) 홍제동 330-241
"
평양면옥 신세계백화점 강남점,2.3,13,https://place.map.kakao.com/814030750,"
서울 서초구 신반포로 176 11층
(지번) 반포동 19-3
"
대치동함흥면옥,3.0,38,https://place.map.kakao.com/21444915,"
서울 강남구 도곡로 424 지산빌딩 1층
(지번) 대치동 1023-2
"
육쌈냉면 안양역점,2.1,13,https://place.map.kakao.com/13133884,"
경기 안양시 만안구 안양로304번길 15
(지번) 안양동 674-66
"
우밀면옥 상록점,1.8,9,https://place.map.kakao.com/6201670,"
서울 강남구 역삼동 701 지하1층

"
